timestamp,open,high,low,close,volume,oi,ema_10_close,sma_9_ema
2025-05-19 09:15:00+0530,1576.5,1585.0,1561.2,1568.7,494476,0.0,,
2025-05-19 09:20:00+0530,1569.5,1573.0,1566.3,1572.1,127385,0.0,,
2025-05-19 09:25:00+0530,1572.1,1572.8,1569.0,1571.1,104526,0.0,,
2025-05-19 09:30:00+0530,1571.1,1573.3,1569.4,1572.4,74890,0.0,,
2025-05-19 09:35:00+0530,1572.5,1572.5,1568.3,1568.9,340424,0.0,,
2025-05-19 09:40:00+0530,1569.0,1569.2,1566.2,1567.0,65753,0.0,,
2025-05-19 09:45:00+0530,1567.2,1570.8,1566.3,1569.7,84075,0.0,,
2025-05-19 09:50:00+0530,1569.7,1569.7,1567.5,1568.7,29044,0.0,,
2025-05-19 09:55:00+0530,1568.2,1569.9,1567.0,1569.9,44893,0.0,,
2025-05-19 10:00:00+0530,1569.9,1571.0,1567.3,1570.9,64927,0.0,1569.94,
2025-05-19 10:05:00+0530,1571.0,1571.4,1568.5,1570.9,56129,0.0,1570.1145454545456,
2025-05-19 10:10:00+0530,1570.5,1572.5,1570.1,1572.0,44821,0.0,1570.457355371901,
2025-05-19 10:15:00+0530,1572.0,1574.9,1571.2,1571.6,64108,0.0,1570.6651089406462,
2025-05-19 10:20:00+0530,1572.3,1574.0,1571.0,1572.1,123737,0.0,1570.9259982241651,
2025-05-19 10:25:00+0530,1572.7,1573.4,1569.1,1569.2,91430,0.0,1570.612180365226,
2025-05-19 10:30:00+0530,1569.2,1571.0,1568.1,1569.4,47941,0.0,1570.391783935185,
2025-05-19 10:35:00+0530,1569.8,1569.9,1568.1,1568.3,34013,0.0,1570.0114595833331,
2025-05-19 10:40:00+0530,1568.3,1568.7,1567.1,1567.3,87946,0.0,1569.518466931818,1570.2929887563134
2025-05-19 10:45:00+0530,1567.2,1568.9,1567.1,1568.9,50819,0.0,1569.4060183987601,1570.2336574672868
2025-05-19 10:50:00+0530,1568.9,1570.0,1568.0,1568.7,52205,0.0,1569.2776514171674,1570.1406692409114
2025-05-19 10:55:00+0530,1568.7,1570.3,1567.5,1568.4,80506,0.0,1569.1180784322278,1569.991860692059
2025-05-19 11:00:00+0530,1568.5,1570.0,1568.2,1569.5,102502,0.0,1569.1875187172773,1569.8276840005735
2025-05-19 11:05:00+0530,1569.3,1569.7,1568.9,1569.0,32713,0.0,1569.1534244050451,1569.6307313540044
2025-05-19 11:10:00+0530,1569.0,1569.1,1567.4,1567.5,48085,0.0,1568.852801785946,1569.4352448451955
2025-05-19 11:15:00+0530,1567.4,1571.0,1567.3,1570.7,62829,0.0,1569.188656006683,1569.3015639642508
2025-05-19 11:20:00+0530,1570.7,1573.0,1570.0,1571.5,68514,0.0,1569.6089003691043,1569.2568351626699
2025-05-19 11:25:00+0530,1571.5,1571.7,1569.1,1569.7,30578,0.0,1569.625463938358,1569.268723718952
2025-05-19 11:30:00+0530,1569.6,1570.0,1567.8,1568.1,35964,0.0,1569.3481068586566,1569.262289103385
2025-05-19 11:35:00+0530,1568.1,1569.0,1567.8,1568.1,33773,0.0,1569.1211783389008,1569.2449032057998
2025-05-19 11:40:00+0530,1568.6,1568.6,1567.8,1568.3,29654,0.0,1568.9718731863734,1569.2286581784826
2025-05-19 11:45:00+0530,1568.3,1569.1,1567.5,1567.6,48201,0.0,1568.7224416979418,1569.1769829541122
2025-05-19 11:50:00+0530,1567.5,1569.2,1567.1,1567.4,50938,0.0,1568.4819977528614,1569.1023799927582
2025-05-19 11:55:00+0530,1567.4,1567.5,1566.0,1566.5,71430,0.0,1568.1216345250684,1569.0211391859943
2025-05-19 12:00:00+0530,1566.5,1566.8,1565.0,1565.0,72812,0.0,1567.5540646114196,1568.8395179198537
2025-05-19 12:05:00+0530,1565.1,1565.7,1564.0,1564.3,117561,0.0,1566.9624165002524,1568.545464156648
2025-05-19 12:10:00+0530,1564.3,1564.7,1563.0,1564.2,56914,0.0,1566.460158954752,1568.193763602914
2025-05-19 12:15:00+0530,1564.1,1565.2,1563.1,1564.5,42065,0.0,1566.1037664175244,1567.8332813316772
2025-05-19 12:20:00+0530,1564.3,1566.4,1564.1,1565.6,42808,0.0,1566.012172523429,1567.4878362410693
2025-05-19 12:25:00+0530,1565.6,1565.9,1564.1,1564.8,57089,0.0,1565.791777519169,1567.1344922780465
2025-05-19 12:30:00+0530,1564.7,1565.2,1564.1,1565.1,42973,0.0,1565.665999788411,1566.794887621432
2025-05-19 12:35:00+0530,1565.1,1565.2,1564.1,1564.9,72366,0.0,1565.526727099609,1566.466524215515
2025-05-19 12:40:00+0530,1564.7,1565.0,1564.1,1564.7,32695,0.0,1565.3764130814982,1566.1614996106737
2025-05-19 12:45:00+0530,1564.6,1565.6,1564.1,1565.2,43688,0.0,1565.3443379757712,1565.9159744289352
2025-05-19 12:50:00+0530,1565.0,1566.3,1564.1,1565.3,38943,0.0,1565.3362765256309,1565.7352922095326
2025-05-19 12:55:00+0530,1565.3,1566.1,1565.1,1565.7,65251,0.0,1565.4024080664253,1565.617764333052
2025-05-19 13:00:00+0530,1565.9,1566.2,1565.1,1565.5,32057,0.0,1565.420152054348,1565.541807181588
2025-05-19 13:05:00+0530,1565.4,1566.6,1565.0,1565.1,50815,0.0,1565.361942589921,1565.4695594111984
2025-05-19 13:10:00+0530,1565.0,1565.5,1565.0,1565.5,37369,0.0,1565.387043937208,1565.4245890132026
2025-05-19 13:15:00+0530,1565.5,1566.0,1565.0,1565.1,40568,0.0,1565.3348541304429,1565.387795051206
2025-05-19 13:20:00+0530,1565.1,1566.5,1565.0,1565.8,35112,0.0,1565.419426106726,1565.3758727186635
2025-05-19 13:25:00+0530,1565.6,1565.8,1565.0,1565.3,42332,0.0,1565.3977122691394,1565.378239295068
2025-05-19 13:30:00+0530,1565.1,1565.3,1563.0,1563.6,79092,0.0,1565.0708554929322,1565.3478523525305
2025-05-19 13:35:00+0530,1563.6,1563.6,1562.0,1562.5,63555,0.0,1564.60342722149,1565.2664246520703
2025-05-19 13:40:00+0530,1562.7,1562.7,1562.0,1562.5,36965,0.0,1564.2209859084917,1565.1351555234112
2025-05-19 13:45:00+0530,1562.5,1562.6,1562.0,1562.5,41015,0.0,1563.908079379675,1564.9671474484473
2025-05-19 13:50:00+0530,1562.5,1563.8,1562.4,1563.5,35598,0.0,1563.833883128825,1564.797363063881
2025-05-19 13:55:00+0530,1563.6,1563.6,1562.0,1562.1,77118,0.0,1563.5186316508568,1564.5897616987309
2025-05-19 14:00:00+0530,1562.1,1569.9,1561.0,1565.3,751234,0.0,1563.8425168052465,1564.4239464403759
2025-05-19 14:05:00+0530,1565.1,1572.9,1561.5,1565.5,771366,0.0,1564.1438773861107,1564.282218804752
2025-05-19 14:10:00+0530,1565.5,1569.7,1562.0,1566.1,334462,0.0,1564.4995360431815,1564.1824214463122
2025-05-19 14:15:00+0530,1566.3,1567.0,1564.9,1565.3,79384,0.0,1564.6450749444211,1564.1351124964776
2025-05-19 14:20:00+0530,1565.3,1565.4,1563.0,1563.3,90053,0.0,1564.4005158636173,1564.1125667900474
2025-05-19 14:25:00+0530,1563.1,1564.4,1562.5,1562.6,116830,0.0,1564.0731493429596,1564.0961405049882
2025-05-19 14:30:00+0530,1562.7,1564.3,1562.7,1564.3,52195,0.0,1564.1143949169668,1564.1190644535761
2025-05-19 14:35:00+0530,1564.3,1565.9,1564.0,1565.2,94419,0.0,1564.3117776593365,1564.1721638458553
2025-05-19 14:40:00+0530,1565.2,1565.4,1563.7,1564.3,40426,0.0,1564.3096362667297,1564.260053247619
2025-05-19 14:45:00+0530,1564.4,1566.0,1563.1,1564.1,85981,0.0,1564.2715205818697,1564.3077203339103
2025-05-19 14:50:00+0530,1564.3,1565.4,1563.1,1563.6,59085,0.0,1564.1494259306207,1564.308336838856
2025-05-19 14:55:00+0530,1563.6,1564.4,1563.0,1563.4,50257,0.0,1564.0131666705079,1564.2542957974476
2025-05-19 15:00:00+0530,1563.4,1564.4,1561.2,1561.7,336856,0.0,1563.5925909122336,1564.1373531272047
2025-05-19 15:05:00+0530,1561.8,1563.2,1560.0,1562.6,466293,0.0,1563.412119837282,1564.0275313465006
2025-05-19 15:10:00+0530,1562.5,1562.8,1559.6,1561.0,356738,0.0,1562.9735525941398,1563.905353929965
2025-05-19 15:15:00+0530,1561.0,1561.2,1558.4,1558.4,371551,0.0,1562.1419975770236,1563.6861986699714
2025-05-19 15:20:00+0530,1558.8,1559.0,1556.5,1558.0,434882,0.0,1561.3889071084739,1563.3614352754312
2025-05-19 15:25:00+0530,1558.0,1558.1,1555.7,1557.9,321504,0.0,1560.7545603614785,1562.9664268415142
2025-05-20 09:15:00+0530,1570.0,1578.9,1570.0,1578.9,432439,0.0,1564.0537312048461,1562.942228021845
2025-05-20 09:20:00+0530,1578.9,1580.9,1573.8,1578.2,223171,0.0,1566.6257800766923,1563.21737848252
2025-05-20 09:25:00+0530,1578.2,1582.0,1576.7,1577.7,158794,0.0,1568.6392746082029,1563.731390475597
2025-05-20 09:30:00+0530,1577.7,1578.1,1573.4,1576.3,71619,0.0,1570.0321337703479,1564.4468952376096
2025-05-20 09:35:00+0530,1576.3,1579.5,1575.3,1579.2,43021,0.0,1571.6990185393756,1565.3676617600645
2025-05-20 09:40:00+0530,1579.4,1583.5,1577.5,1580.7,173028,0.0,1573.3355606231255,1566.5189959855074
2025-05-20 09:45:00+0530,1580.6,1581.0,1575.5,1576.3,93838,0.0,1573.874549600739,1567.8226128770314
2025-05-20 09:50:00+0530,1576.5,1579.2,1572.1,1574.8,132976,0.0,1574.0428133096957,1569.2286024549448
2025-05-20 09:55:00+0530,1574.7,1578.0,1574.2,1576.5,54394,0.0,1574.4895745261147,1570.7547151399044
2025-05-20 10:00:00+0530,1576.5,1578.9,1575.7,1578.0,57967,0.0,1575.1278337031847,1571.985170973053
2025-05-20 10:05:00+0530,1577.9,1578.0,1576.0,1577.2,31462,0.0,1575.5045912116966,1572.9717055436092
2025-05-20 10:10:00+0530,1577.2,1578.2,1576.0,1576.3,33515,0.0,1575.6492109913881,1573.750587363963
2025-05-20 10:15:00+0530,1576.4,1577.1,1575.5,1576.7,28139,0.0,1575.8402635384084,1574.39593511597
2025-05-20 10:20:00+0530,1576.7,1577.8,1575.6,1575.6,20622,0.0,1575.7965792586979,1574.851219640339
2025-05-20 10:25:00+0530,1575.7,1577.3,1575.3,1577.0,28348,0.0,1576.0153830298436,1575.1489776855299
2025-05-20 10:30:00+0530,1577.0,1579.6,1577.0,1577.8,33526,0.0,1576.3398588425994,1575.4229009346254
2025-05-20 10:35:00+0530,1577.7,1579.4,1577.7,1578.8,21650,0.0,1576.787157234854,1575.7278280374207
2025-05-20 10:40:00+0530,1578.3,1579.8,1578.1,1579.1,26660,0.0,1577.2076741012443,1576.0298391013241
2025-05-20 10:45:00+0530,1579.1,1581.7,1578.9,1579.8,74816,0.0,1577.6790060828362,1576.3133026990631
2025-05-20 10:50:00+0530,1579.4,1580.7,1577.1,1577.1,56376,0.0,1577.5737322495931,1576.5432072588294
2025-05-20 10:55:00+0530,1577.1,1578.1,1575.2,1576.5,51331,0.0,1577.3785082042125,1576.7353513935877
2025-05-20 11:00:00+0530,1576.5,1578.0,1575.2,1576.6,24239,0.0,1577.236961257992,1576.890540029097
2025-05-20 11:05:00+0530,1576.6,1577.4,1575.2,1576.0,35294,0.0,1577.0120592110845,1577.02559335714
2025-05-20 11:10:00+0530,1576.0,1576.2,1574.2,1575.0,58173,0.0,1576.6462302636146,1577.0956874942256
2025-05-20 11:15:00+0530,1575.0,1575.6,1574.5,1575.0,32879,0.0,1576.3469156702301,1577.0964715861846
2025-05-20 11:20:00+0530,1575.0,1575.7,1574.1,1574.1,25855,0.0,1575.9383855483702,1577.0021636210197
2025-05-20 11:25:00+0530,1574.1,1575.3,1573.0,1573.2,32040,0.0,1575.4404972668483,1576.8058106394203
2025-05-20 11:30:00+0530,1573.2,1573.3,1571.0,1572.4,48115,0.0,1574.8876795819667,1576.4956632504347
2025-05-20 11:35:00+0530,1572.1,1574.1,1571.3,1571.8,48337,0.0,1574.3262832943365,1576.1348355887394
2025-05-20 11:40:00+0530,1571.5,1572.3,1571.0,1571.5,31362,0.0,1573.812413604457,1575.7386028554333
2025-05-20 11:45:00+0530,1571.2,1573.8,1571.1,1572.9,39118,0.0,1573.6465202218285,1575.3396649625263
2025-05-20 11:50:00+0530,1572.3,1573.4,1571.0,1571.3,22375,0.0,1573.2198801814961,1574.9183117370164
2025-05-20 11:55:00+0530,1571.3,1571.9,1570.7,1570.8,18721,0.0,1572.7799019666786,1574.4887197040237
2025-05-20 12:00:00+0530,1570.7,1572.0,1570.7,1571.5,18237,0.0,1572.5471925181917,1574.066528242686
2025-05-20 12:05:00+0530,1571.2,1573.2,1571.0,1573.0,18586,0.0,1572.6295211512477,1573.6988766430056
2025-05-20 12:10:00+0530,1572.6,1572.9,1568.7,1569.0,79219,0.0,1571.9696082146572,1573.3132223038733
2025-05-20 12:15:00+0530,1569.9,1570.5,1568.7,1569.6,53442,0.0,1571.5387703574468,1572.9411212789264
2025-05-20 12:20:00+0530,1569.1,1569.8,1568.2,1569.5,37584,0.0,1571.168084837911,1572.5902103393237
2025-05-20 12:25:00+0530,1569.2,1571.2,1569.0,1571.0,33291,0.0,1571.1375239582908,1572.2930003786387
2025-05-20 12:30:00+0530,1571.0,1572.8,1570.8,1571.8,64228,0.0,1571.2579741476925,1572.0276063704014
2025-05-20 12:35:00+0530,1571.9,1572.4,1570.1,1570.5,64878,0.0,1571.120160666294,1571.7943042020456
2025-05-20 12:40:00+0530,1570.5,1571.5,1569.2,1570.4,37906,0.0,1570.9892223633315,1571.5953398016738
2025-05-20 12:45:00+0530,1570.4,1571.2,1566.1,1566.9,74540,0.0,1570.2457273881803,1571.3396214538946
2025-05-20 12:50:00+0530,1566.5,1567.6,1563.6,1566.2,96758,0.0,1569.5101405903292,1570.9930236137925
2025-05-20 12:55:00+0530,1565.8,1566.9,1563.2,1564.7,102667,0.0,1568.6355695739057,1570.6225748759312
2025-05-20 13:00:00+0530,1564.7,1566.9,1564.6,1565.8,58288,0.0,1568.1200114695591,1570.2427127772773
2025-05-20 13:05:00+0530,1565.8,1567.4,1563.7,1564.1,62430,0.0,1567.3891002932755,1569.822825605651
2025-05-20 13:10:00+0530,1564.1,1566.3,1564.0,1565.3,39543,0.0,1567.0092638763163,1569.364130040987
2025-05-20 13:15:00+0530,1565.3,1565.9,1563.0,1563.2,49000,0.0,1566.3166704442588,1568.815096296161
2025-05-20 13:20:00+0530,1563.2,1565.0,1563.0,1563.1,47433,0.0,1565.7318212725754,1568.2163919190814
2025-05-20 13:25:00+0530,1563.1,1564.6,1563.1,1563.7,44600,0.0,1565.3623992230162,1567.5911893479351
2025-05-20 13:30:00+0530,1563.4,1564.7,1562.7,1563.1,60549,0.0,1564.9510539097405,1567.0028922947754
2025-05-20 13:35:00+0530,1563.1,1564.0,1562.0,1563.0,109555,0.0,1564.5963168352423,1566.4569118775432
2025-05-20 13:40:00+0530,1562.7,1564.4,1562.0,1562.4,96412,0.0,1564.196986501562,1565.9637359806163
2025-05-20 13:45:00+0530,1562.4,1564.6,1561.1,1563.1,75990,0.0,1563.9975344103689,1565.5056829740395
2025-05-20 13:50:00+0530,1563.1,1564.0,1562.3,1562.6,83792,0.0,1563.7434372448472,1565.100609301992
2025-05-20 13:55:00+0530,1562.6,1563.9,1561.7,1561.8,65163,0.0,1563.3900850185114,1564.6984783177913
2025-05-20 14:00:00+0530,1561.8,1562.7,1561.1,1561.7,59649,0.0,1563.0827968333276,1564.3391590276879
2025-05-20 14:05:00+0530,1561.7,1562.5,1559.3,1562.1,105486,0.0,1562.9041064999954,1564.0249684974015
2025-05-20 14:10:00+0530,1562.1,1563.5,1561.5,1562.0,90386,0.0,1562.7397234999962,1563.7335600837323
2025-05-20 14:15:00+0530,1562.0,1564.9,1561.9,1563.0,94275,0.0,1562.787046499997,1563.493114815983
2025-05-20 14:20:00+0530,1563.0,1564.7,1562.3,1563.7,80355,0.0,1562.953038045452,1563.3105282837844
2025-05-20 14:25:00+0530,1563.7,1563.9,1561.4,1562.6,77395,0.0,1562.8888493099153,1563.1651797069344
2025-05-20 14:30:00+0530,1562.5,1563.9,1561.6,1563.4,85285,0.0,1562.9817857990215,1563.0523187501183
2025-05-20 14:35:00+0530,1563.3,1563.5,1560.8,1561.6,110846,0.0,1562.7305520173811,1562.9397759470662
2025-05-20 14:40:00+0530,1561.7,1562.0,1558.6,1561.5,165537,0.0,1562.5068152869483,1562.8416348657815
2025-05-20 14:45:00+0530,1561.5,1564.3,1560.3,1563.2,92937,0.0,1562.6328488711395,1562.7916406477607
2025-05-20 14:50:00+0530,1563.2,1564.0,1562.2,1562.3,68925,0.0,1562.5723308945687,1562.7547766916023
2025-05-20 14:55:00+0530,1562.3,1562.3,1559.0,1560.3,251304,0.0,1562.159179822829,1562.6902718385836
2025-05-20 15:00:00+0530,1560.3,1561.5,1558.6,1558.8,465633,0.0,1561.5484198550419,1562.5526466558108
2025-05-20 15:05:00+0530,1558.8,1560.8,1558.7,1560.6,331239,0.0,1561.3759798813978,1562.3774179709158
2025-05-20 15:10:00+0530,1560.6,1562.1,1560.4,1561.6,454979,0.0,1561.4167108120528,1562.213847026709
2025-05-20 15:15:00+0530,1561.7,1562.4,1558.0,1559.7,431520,0.0,1561.1045815734976,1562.0052687794284
2025-05-20 15:20:00+0530,1559.7,1561.6,1559.7,1560.8,307122,0.0,1561.049203105589,1561.818452233674
2025-05-20 15:25:00+0530,1561.0,1563.5,1560.8,1563.5,126608,0.0,1561.4948025409365,1561.706006373006
2025-05-21 09:15:00+0530,1567.9,1569.0,1557.2,1562.7,210822,0.0,1561.7139293516752,1561.6039042041766
2025-05-21 09:20:00+0530,1562.3,1564.0,1553.0,1553.6,100764,0.0,1560.2386694695524,1561.3446084902857
2025-05-21 09:25:00+0530,1553.6,1561.5,1552.1,1560.0,62899,0.0,1560.1952750205428,1561.1263968455871
2025-05-21 09:30:00+0530,1560.1,1564.9,1559.5,1563.5,51878,0.0,1560.7961341077169,1561.042809540329
2025-05-21 09:35:00+0530,1563.4,1564.5,1560.7,1562.1,27906,0.0,1561.0332006335866,1561.0047229572388
2025-05-21 09:40:00+0530,1562.2,1563.1,1560.0,1560.4,35730,0.0,1560.9180732456618,1560.9493187831954
2025-05-21 09:45:00+0530,1560.2,1566.7,1560.0,1565.0,53091,0.0,1561.6602417464505,1561.0110588024124
