timestamp,open,high,low,close,volume,oi,ema_10_close,sma_9_ema
2025-05-19 09:15:00+0530,1446.5,1458.0,1446.5,1456.7,350097,0.0,,
2025-05-19 09:20:00+0530,1456.7,1457.5,1454.5,1455.9,85067,0.0,,
2025-05-19 09:25:00+0530,1455.7,1456.8,1453.6,1454.0,65877,0.0,,
2025-05-19 09:30:00+0530,1453.6,1456.6,1453.4,1455.1,53613,0.0,,
2025-05-19 09:35:00+0530,1455.1,1455.6,1453.1,1454.0,38463,0.0,,
2025-05-19 09:40:00+0530,1454.0,1454.7,1452.7,1453.8,31501,0.0,,
2025-05-19 09:45:00+0530,1453.9,1455.5,1453.5,1455.3,27526,0.0,,
2025-05-19 09:50:00+0530,1455.1,1456.5,1455.0,1455.3,58577,0.0,,
2025-05-19 09:55:00+0530,1455.4,1456.1,1454.0,1454.8,19860,0.0,,
2025-05-19 10:00:00+0530,1454.8,1455.6,1454.2,1455.3,23342,0.0,1455.02,
2025-05-19 10:05:00+0530,1455.3,1455.4,1454.2,1454.9,51506,0.0,1454.9981818181818,
2025-05-19 10:10:00+0530,1454.9,1455.8,1454.7,1454.8,23609,0.0,1454.9621487603306,
2025-05-19 10:15:00+0530,1454.8,1456.3,1453.1,1453.6,46077,0.0,1454.7144853493614,
2025-05-19 10:20:00+0530,1453.6,1454.6,1453.0,1454.4,47621,0.0,1454.657306194932,
2025-05-19 10:25:00+0530,1454.4,1455.4,1452.5,1453.4,30623,0.0,1454.4287050685807,
2025-05-19 10:30:00+0530,1453.4,1454.9,1453.2,1454.0,25210,0.0,1454.3507586924752,
2025-05-19 10:35:00+0530,1454.0,1454.5,1453.7,1453.8,35332,0.0,1454.2506207483889,
2025-05-19 10:40:00+0530,1453.9,1454.9,1453.6,1454.7,22787,0.0,1454.3323260668637,1454.6349480776794
2025-05-19 10:45:00+0530,1454.3,1456.0,1454.2,1455.4,52111,0.0,1454.5264486001613,1454.5801090332527
2025-05-19 10:50:00+0530,1455.1,1455.9,1453.5,1455.3,17278,0.0,1454.6670943092229,1454.5433215322573
2025-05-19 10:55:00+0530,1455.4,1456.2,1454.8,1455.9,29727,0.0,1454.8912589802733,1454.5354448900289
2025-05-19 11:00:00+0530,1455.9,1456.3,1454.0,1455.4,93378,0.0,1454.9837573474963,1454.5653640009325
2025-05-19 11:05:00+0530,1455.5,1458.4,1455.5,1456.6,82364,0.0,1455.2776196479515,1454.634287717935
2025-05-19 11:10:00+0530,1456.7,1457.4,1453.9,1456.0,102127,0.0,1455.408961530142,1454.7432051025526
2025-05-19 11:15:00+0530,1455.9,1458.4,1454.0,1458.4,147723,0.0,1455.9527867064799,1454.9212082152198
2025-05-19 11:20:00+0530,1458.2,1458.6,1457.1,1458.0,39683,0.0,1456.3250073053016,1455.1516956104324
2025-05-19 11:25:00+0530,1458.0,1459.2,1458.0,1458.9,39497,0.0,1456.7931877952467,1455.4251246913639
2025-05-19 11:30:00+0530,1458.9,1459.7,1457.7,1458.4,42550,0.0,1457.0853354688381,1455.7094454545504
2025-05-19 11:35:00+0530,1458.5,1459.1,1457.1,1457.3,38818,0.0,1457.1243653835947,1455.982475573925
2025-05-19 11:40:00+0530,1457.3,1457.5,1455.8,1456.3,50319,0.0,1456.9744807683958,1456.213944661494
2025-05-19 11:45:00+0530,1456.3,1457.0,1456.0,1456.0,29298,0.0,1456.7973024468693,1456.4154496725357
2025-05-19 11:50:00+0530,1456.1,1457.9,1456.0,1457.3,51444,0.0,1456.888702001984,1456.5944588229836
2025-05-19 11:55:00+0530,1457.0,1457.6,1455.3,1455.7,40737,0.0,1456.6725743652596,1456.734860249108
2025-05-19 12:00:00+0530,1455.9,1455.9,1453.3,1454.6,72904,0.0,1456.295742662485,1456.7729664664416
2025-05-19 12:05:00+0530,1454.6,1455.0,1453.6,1454.1,42508,0.0,1455.8965167238514,1456.7253564018363
2025-05-19 12:10:00+0530,1454.2,1455.6,1453.4,1455.0,59197,0.0,1455.7335136831512,1456.6076148338257
