timestamp,open,high,low,close,volume,oi,ema_10_close,sma_9_ema
2025-05-19 09:15:00+0530,2375.0,2389.9,2375.0,2384.5,45903,0.0,,
2025-05-19 09:20:00+0530,2384.5,2396.1,2383.69,2395.0,22158,0.0,,
2025-05-19 09:25:00+0530,2395.0,2396.5,2391.19,2393.69,22447,0.0,,
2025-05-19 09:30:00+0530,2392.4,2399.9,2392.0,2399.1,14770,0.0,,
2025-05-19 09:35:00+0530,2399.1,2405.0,2396.19,2396.9,38092,0.0,,
2025-05-19 09:40:00+0530,2397.0,2400.0,2396.1,2399.4,13575,0.0,,
2025-05-19 09:45:00+0530,2398.19,2399.5,2396.0,2397.0,7151,0.0,,
2025-05-19 09:50:00+0530,2397.0,2397.0,2390.4,2393.5,15150,0.0,,
2025-05-19 09:55:00+0530,2393.5,2393.6,2391.19,2391.6,4233,0.0,,
2025-05-19 10:00:00+0530,2391.6,2392.6,2388.5,2391.5,12188,0.0,2394.219,
2025-05-19 10:05:00+0530,2391.5,2394.0,2391.5,2393.4,3150,0.0,2394.070090909091,
2025-05-19 10:10:00+0530,2393.19,2395.9,2392.6,2395.9,6354,0.0,2394.402801652893,
2025-05-19 10:15:00+0530,2395.9,2397.0,2393.5,2394.8,9670,0.0,2394.475019534185,
2025-05-19 10:20:00+0530,2394.3,2397.5,2393.1,2396.69,7008,0.0,2394.877743255242,
2025-05-19 10:25:00+0530,2397.0,2397.9,2395.9,2396.3,29631,0.0,2395.1363353906527,
2025-05-19 10:30:00+0530,2396.3,2397.6,2395.6,2396.69,14339,0.0,2395.4188198650795,
2025-05-19 10:35:00+0530,2395.9,2397.5,2395.0,2396.9,18980,0.0,2395.688125344156,
2025-05-19 10:40:00+0530,2396.3,2397.1,2390.0,2393.0,18170,0.0,2395.1993752815824,2394.8319234703204
2025-05-19 10:45:00+0530,2393.5,2395.5,2391.6,2392.8,9666,0.0,2394.763125230386,2394.8923818292515
2025-05-19 10:50:00+0530,2392.8,2395.3,2391.6,2393.5,7818,0.0,2394.5334660975886,2394.943867961307
2025-05-19 10:55:00+0530,2393.5,2393.9,2391.5,2392.4,4038,0.0,2394.1455631707545,2394.9152859077362
2025-05-19 11:00:00+0530,2392.0,2393.4,2392.0,2392.9,4011,0.0,2393.9190971397084,2394.8535167527943
2025-05-19 11:05:00+0530,2392.4,2393.69,2391.6,2392.19,3833,0.0,2393.6047158415795,2394.7120692623876
2025-05-19 11:10:00+0530,2392.19,2395.1,2391.19,2394.1,13891,0.0,2393.6947675067468,2394.5518950530645
2025-05-19 11:15:00+0530,2394.8,2397.1,2393.19,2394.3,17487,0.0,2393.8048097782475,2394.3725605989725
2025-05-19 11:20:00+0530,2394.3,2394.4,2392.6,2393.0,4232,0.0,2393.658480727657,2394.147044530472
2025-05-19 11:25:00+0530,2393.1,2393.9,2388.3,2388.8,7108,0.0,2392.775120595356,2393.8776828986693
2025-05-19 11:30:00+0530,2389.0,2393.0,2388.69,2389.8,5505,0.0,2392.2341895780187,2393.596690048407
2025-05-19 11:35:00+0530,2389.8,2390.3,2387.6,2388.0,7587,0.0,2391.46433692747,2393.255675696171
2025-05-19 11:40:00+0530,2388.0,2388.4,2385.3,2387.69,6925,0.0,2390.778093849748,2392.8815124382813
2025-05-19 11:45:00+0530,2387.69,2388.8,2387.0,2387.3,3848,0.0,2390.145713149794,2392.4622475505134
2025-05-19 11:50:00+0530,2387.4,2389.0,2387.0,2387.19,4158,0.0,2389.6083107589225,2392.0182025413287
2025-05-19 11:55:00+0530,2388.0,2391.0,2387.1,2388.1,4891,0.0,2389.3340724391182,2391.5336808671477
2025-05-19 12:00:00+0530,2387.9,2390.3,2385.19,2387.4,13572,0.0,2388.982422904733,2390.997860103424
2025-05-19 12:05:00+0530,2387.4,2389.69,2385.3,2386.9,9494,0.0,2388.603800558418,2390.436228973509
2025-05-19 12:10:00+0530,2385.8,2387.5,2384.0,2385.1,15829,0.0,2387.9667459114326,2389.9019651197395
2025-05-19 12:15:00+0530,2384.69,2388.4,2382.8,2388.4,10118,0.0,2388.0455193820812,2389.436557320191
2025-05-19 12:20:00+0530,2388.4,2393.9,2387.69,2393.6,9692,0.0,2389.0554249489755,2389.1689004336918
2025-05-19 12:25:00+0530,2393.1,2396.19,2392.0,2395.9,10302,0.0,2390.2998931400707,2389.1157670215052
2025-05-19 12:30:00+0530,2395.9,2396.3,2393.3,2393.8,6501,0.0,2390.9362762055125,2389.2036073610293
2025-05-19 12:35:00+0530,2393.8,2394.9,2393.0,2393.0,4641,0.0,2391.311498713601,2389.3928504671044
2025-05-19 12:40:00+0530,2393.19,2394.5,2392.6,2394.19,5561,0.0,2391.8348625838553,2389.6707160387423
2025-05-19 12:45:00+0530,2394.19,2394.3,2393.19,2393.4,3955,0.0,2392.119433023154,2390.0192727185668
2025-05-19 12:50:00+0530,2393.3,2396.9,2393.3,2395.5,10992,0.0,2392.734081564399,2390.4781928303423
2025-05-19 12:55:00+0530,2395.4,2396.3,2394.0,2394.3,4876,0.0,2393.0187940072356,2391.039531507654
2025-05-19 13:00:00+0530,2394.3,2394.6,2393.19,2394.19,9596,0.0,2393.2317405513745,2391.6157783042418
2025-05-19 13:05:00+0530,2394.19,2395.0,2388.6,2388.69,11052,0.0,2392.4059695420337,2391.9880610368036
2025-05-19 13:10:00+0530,2388.5,2389.19,2386.3,2386.6,11053,0.0,2391.3503387162095,2392.1047772119305
2025-05-19 13:15:00+0530,2386.3,2388.5,2385.19,2386.4,9233,0.0,2390.450277131444,2392.050777314812
2025-05-19 13:20:00+0530,2386.4,2388.9,2386.1,2387.19,10487,0.0,2389.8574994711817,2391.889221843432
2025-05-19 13:25:00+0530,2387.1,2387.5,2386.0,2386.5,7008,0.0,2389.2470450218757,2391.601686558768
2025-05-19 13:30:00+0530,2386.4,2387.6,2385.4,2385.69,5911,0.0,2388.6003095633528,2391.210672841012
2025-05-19 13:35:00+0530,2385.69,2387.1,2385.0,2386.9,7448,0.0,2388.291162370016,2390.717015152747
2025-05-19 13:40:00+0530,2386.69,2386.9,2385.0,2385.19,4050,0.0,2387.727314666377,2390.129073003763
2025-05-19 13:45:00+0530,2385.19,2386.19,2385.0,2385.5,5291,0.0,2387.322348363399,2389.4724738717655
2025-05-19 13:50:00+0530,2385.4,2387.3,2385.4,2386.5,4897,0.0,2387.172830479145,2388.891013975889
2025-05-19 13:55:00+0530,2386.5,2387.0,2384.1,2386.5,7855,0.0,2387.050497664755,2388.413253859061
2025-05-19 14:00:00+0530,2386.5,2386.69,2382.19,2384.1,10450,0.0,2386.5140435438902,2387.9758945715544
2025-05-19 14:05:00+0530,2383.9,2384.1,2380.5,2381.19,8812,0.0,2385.5460356268195,2387.496843033292
2025-05-19 14:10:00+0530,2380.6,2381.5,2380.0,2380.9,7995,0.0,2384.7013018764887,2386.991760461582
2025-05-19 14:15:00+0530,2380.9,2383.4,2380.5,2382.5,6770,0.0,2384.3010651716727,2386.5140666402854
2025-05-19 14:20:00+0530,2382.5,2385.0,2381.5,2384.8,9670,0.0,2384.391780595005,2386.080801998617
2025-05-19 14:25:00+0530,2384.1,2384.8,2381.5,2381.6,5489,0.0,2383.884184123186,2385.6537874938176
2025-05-19 14:30:00+0530,2381.6,2382.69,2380.0,2381.5,14310,0.0,2383.4506961007887,2385.2236039090835
2025-05-19 14:35:00+0530,2381.5,2385.4,2381.0,2383.4,15754,0.0,2383.441478627918,2384.8090092589473
2025-05-19 14:40:00+0530,2383.5,2386.0,2383.1,2384.69,9440,0.0,2383.6684825137513,2384.4332297977244
2025-05-19 14:45:00+0530,2384.69,2386.19,2382.69,2385.3,16502,0.0,2383.9651220567057,2384.150016299149
2025-05-19 14:50:00+0530,2385.19,2386.5,2384.69,2386.0,14013,0.0,2384.3350998645774,2384.0154678811214
2025-05-19 14:55:00+0530,2385.8,2386.19,2385.0,2385.3,9716,0.0,2384.510536252836,2383.994271700716
